date_and_time,hexagon_center,num_bikes_avg
2020-10-07T16:00:03,"33.90927554334617,-118.31127645433284",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.55109433327765",0.0
2020-10-07T16:00:03,"33.90927554334617,-118.32674857555509",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.20297160577712",0.0
2020-10-07T16:00:03,"33.90927554334617,-118.58977463633326",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.16429130272151",0.0
2020-10-07T16:00:03,"33.90927554334617,-118.6052467575555",0.0
2020-10-07T16:00:03,"33.90927554334617,-118.62071887877775",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.03277827233242",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.24165190883274",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.22617978761049",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.01730615111018",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.21070766638825",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.00183402988793",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.17976342394375",0.0
2020-10-07T16:00:03,"33.89527722996368,-117.98636190866569",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.195235545166",0.0
2020-10-07T16:00:03,"33.89527722996368,-117.97088978744344",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.21070766638825",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.22617978761049",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.24165190883274",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.83164069644323",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.25712403005498",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.195235545166",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.17976342394375",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.16429130272151",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.27259615127723",0.0
2020-10-07T16:00:03,"33.89527722996368,-117.9554176662212",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.14881918149926",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.13334706027702",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.28806827249947",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.25712403005498",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.04825039355467",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.27259615127723",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.7852243327765",0.0
2020-10-07T16:00:03,"33.90927554334617,-118.636191",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.0946667572214",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.50467796961091",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.07919463599916",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.754280090332",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.76975221155425",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.48920584838866",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.47373372716642",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.45826160594417",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.44278948472193",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.80069645399874",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.30354039372172",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.42731736349968",0.0
2020-10-07T16:00:03,"33.89527722996368,-118.06372251477691",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.41184524227744",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.39637312105519",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.38090099983295",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.3654288786107",0.0
2020-10-07T16:00:03,"33.902276386654925,-117.81616857522098",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.34995675738845",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.33448463616621",0.0
2020-10-07T15:56:02,"33.88477849492681,-118.31901251494396",0.0
2020-10-07T16:00:03,"33.88827807327244,-118.0946667572214",0.0
2020-10-07T16:00:03,"33.88827807327244,-118.1256109996659",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.87805706010997",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.54335827266652",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.55883039388877",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.76201615094313",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.62845493938887",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.57430251511101",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.61298281816663",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.58977463633326",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.58203857572214",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.59751069694438",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.59751069694438",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.61298281816663",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.58203857572214",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.15655524211039",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.14108312088814",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.62845493938887",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.76201615094313",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.6052467575555",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.1256109996659",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.62071887877775",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.56656645449989",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.55109433327765",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.11013887844365",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.0946667572214",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.07919463599916",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.56656645449989",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.52788615144428",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.06372251477691",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.51241403022203",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.34222069677733",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.32674857555509",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.41958130288856",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.31127645433284",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.2958043331106",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.5356222120554",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.82390463583211",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.2648600906661",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.24938796944386",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.4350534241108",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.45052554533305",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.23391584822161",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.21844372699937",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.20297160577712",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.18749948455488",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.17202736333263",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.4659976665553",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.80843251460986",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.79296039338762",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.48146978777754",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.49694190899979",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.77748827216537",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.55109433327765",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.5356222120554",0.0
2020-10-07T15:56:02,"33.89177765161806,-118.58203857572214",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.35769281799958",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.84711281766548",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.87805706010997",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.83937675705435",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.89352918133221",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.3654288786107",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.34995675738845",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.33448463616621",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.31901251494396",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.30354039372172",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.90900130255446",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.9244734237767",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.8548488782766",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.93994554499895",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.9554176662212",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.97088978744344",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.28806827249947",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.87032099949884",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.88579312072109",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.98636190866569",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.27259615127723",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.25712403005498",0.0
2020-10-07T16:00:03,"33.881278916581195,-117.97088978744344",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.24165190883274",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.22617978761049",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.86258493888772",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.83164069644323",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.52015009083316",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.81616857522098",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.636191",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.754280090332",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.77748827216537",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.04825039355467",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.03277827233242",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.01730615111018",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.79296039338762",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.00183402988793",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.76975221155425",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.80843251460986",0.0
2020-10-07T16:00:03,"33.881278916581195,-117.98636190866569",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.50467796961091",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.48920584838866",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.47373372716642",0.0
2020-10-07T15:56:02,"33.89877680830931,-117.82390463583211",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.45826160594417",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.7852243327765",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.44278948472193",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.42731736349968",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.41184524227744",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.39637312105519",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.38090099983295",0.0
2020-10-07T16:00:03,"33.923273856728656,-117.80069645399874",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.52015009083316",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.50467796961091",0.0
2020-10-07T16:00:03,"33.88827807327244,-118.14108312088814",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.27259615127723",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.636191",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.28806827249947",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.30354039372172",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.01730615111018",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.14881918149926",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.13334706027702",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.31901251494396",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.33448463616621",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.34995675738845",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.3654288786107",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.38090099983295",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.39637312105519",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.41184524227744",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.11787493905477",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.10240281783253",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.08693069661028",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.62071887877775",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.6052467575555",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.58977463633326",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.57430251511101",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.07145857538804",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.05598645416579",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.04051433294354",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.754280090332",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.16429130272151",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.54335827266652",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.00183402988793",0.0
2020-10-07T16:00:03,"33.93027301341991,-117.93994554499895",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.31901251494396",0.0
2020-10-07T16:00:03,"33.93027301341991,-117.9554176662212",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.30354039372172",0.0
2020-10-07T16:00:03,"33.93027301341991,-117.97088978744344",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.28806827249947",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.27259615127723",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.25712403005498",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.24165190883274",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.22617978761049",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.86258493888772",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.21070766638825",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.24165190883274",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.25712403005498",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.84711281766548",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.195235545166",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.83164069644323",0.0
2020-10-07T16:00:03,"33.93027301341991,-117.98636190866569",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.17976342394375",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.81616857522098",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.80069645399874",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.7852243327765",0.0
2020-10-07T16:00:03,"33.87427975988995,-117.76975221155425",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.55883039388877",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.0250422117213",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.48920584838866",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.44278948472193",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.93220948438783",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.45826160594417",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.48146978777754",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.91673736316558",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.4659976665553",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.90126524194334",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.32674857555509",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.34222069677733",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.35769281799958",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.45052554533305",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.37316493922182",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.38863706044407",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.88579312072109",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.87032099949884",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.4350534241108",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.41958130288856",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.40410918166631",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.38863706044407",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.8548488782766",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.37316493922182",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.47373372716642",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.40410918166631",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.83937675705435",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.49694190899979",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.2958043331106",0.0
2020-10-07T15:56:02,"33.85678186816184,-118.00957009049905",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.28033221188835",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.03277827233242",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.04825039355467",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.06372251477691",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.52788615144428",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.07919463599916",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.0946667572214",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.11013887844365",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.1256109996659",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.14108312088814",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.15655524211039",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.17202736333263",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.18749948455488",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.20297160577712",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.99409796927681",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.97862584805456",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.96315372683232",0.0
2020-10-07T15:56:02,"33.85678186816184,-117.94768160561007",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.21844372699937",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.23391584822161",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.24938796944386",0.0
2020-10-07T16:00:03,"33.93027301341991,-118.2648600906661",0.0
2020-10-07T16:00:03,"33.881278916581195,-118.51241403022203",0.0
2020-10-07T15:56:02,"33.90577596500055,-118.42731736349968",0.0
2020-10-07T15:56:02,"33.86378102485308,-118.21070766638825",0.0
2020-10-07T16:00:03,"33.881278916581195,-117.9554176662212",0.0
2020-10-07T16:00:03,"33.881278916581195,-117.93994554499895",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.21070766638825",0.0
2020-10-07T16:00:03,"33.923273856728656,-118.57430251511101",0.0
2020-10-07T16:00:03,"33.923273856728656,-118.58977463633326",0.0
2020-10-07T16:00:03,"33.923273856728656,-118.6052467575555",0.0
2020-10-07T16:00:03,"33.923273856728656,-118.62071887877775",0.0
2020-10-07T16:00:03,"33.923273856728656,-118.636191",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.754280090332",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.76975221155425",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.7852243327765",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.24165190883274",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.80069645399874",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.81616857522098",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.83164069644323",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.25712403005498",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.84711281766548",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.86258493888772",0.0
2020-10-07T15:56:02,"33.870780181544326,-118.47373372716642",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.27259615127723",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.87805706010997",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.28806827249947",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.89352918133221",0.0
2020-10-07T15:56:02,"33.870780181544326,-118.45826160594417",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.90900130255446",0.0
2020-10-07T16:00:03,"33.91627470003741,-117.9244734237767",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.22617978761049",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.195235545166",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.31901251494396",0.0
2020-10-07T15:56:02,"33.89877680830931,-118.17976342394375",0.0
2020-10-07T15:56:02,"33.86378102485308,-117.79296039338762",0.0
